Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
9,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9705.422370360275,9722.136791306828,8.984384318950339,1991
9,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9784.451171219092,9801.202440121213,8.68004017417035,1991
9,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",9815.788263713324,9832.554753348248,8.577451659577365,1991
9,Error_Rate_%,ARIMA,"(3, 0, 2)",,11540.381163568582,11579.55590969703,19.13194286685611,1991
9,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",11351.084382344001,11395.64792836046,21.296095648038623,1991
9,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 12)",11446.151848798681,11490.813756709997,20.570662784946137,1991
9,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 7)",11485.658535255063,11530.36107301501,19.939677033655144,1991
4,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,25192.05400150353,25203.25880417486,16975.89074818389,2004
4,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24659.664222025152,24681.972709748658,18325.210012695643,2004
4,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24928.082840078823,24950.440183371506,17841.506295359573,2004
4,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",25026.196613829132,25048.57413879934,17535.307498814367,2004
4,Predictive_Maintenance_Score,ARIMA,"(1, 0, 2)",,714.4811551214576,742.4956574324814,0.08321153022849204,2004
4,Predictive_Maintenance_Score,SARIMA,"(1, 0, 2)","(1, 1, 1, 24)",784.1056988506696,817.5684304359296,0.0897437126699691,2004
4,Predictive_Maintenance_Score,SARIMA,"(1, 0, 2)","(1, 1, 1, 12)",766.6067363442064,800.1427512832302,0.0871115431911924,2004
4,Predictive_Maintenance_Score,SARIMA,"(1, 0, 2)","(1, 1, 1, 7)",758.693848021463,792.2601354767739,0.08626826503391241,2004
4,Efficiency_Status,ARIMA,"(0, 0, 0)",,2360.7534304319515,2371.959231356361,0.18978709250678794,2004
4,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2409.8000856557,2426.5345220729587,0.22571491371077038,2004
4,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2386.9474922786862,2403.7185331154938,0.20704079736629352,2004
4,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2381.8769467978714,2398.6631086344332,0.19925746615396103,2004
4,Quality_Control_Defect_Rate_%,ARIMA,"(3, 0, 3)",,9959.117893704484,10003.941097402123,8.362455832910474,2004
4,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9801.773041440358,9851.962529343115,9.36685539736322,2004
4,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",9882.837623845626,9933.137092750396,8.929961560038372,2004
4,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",9918.587148642313,9968.932049243758,8.691377922425957,2004
4,Error_Rate_%,ARIMA,"(0, 0, 0)",,11522.296098837753,11533.501899762163,18.352681186115717,2004
4,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11332.290423180388,11349.024859597646,20.173143557502808,2004
4,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",11436.070490826089,11452.841531662896,19.32829882333105,2004
4,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",11472.720667484355,11489.506829320917,18.941419726040948,2004
6,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,24326.726392849516,24337.860049807932,17080.01866808602,1934
6,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",23803.56219370412,23825.72467981875,18236.073850130575,1934
6,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24061.087060465907,24083.300206888307,17839.50044545633,1934
6,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24167.40710643352,24189.6411734057,17597.742512021217,1934
6,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,624.8540741080151,658.2581481640946,0.08038040317203715,1934
6,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",722.1116011863086,760.8959518869086,0.09338825555353765,1934
6,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",695.9453730643769,734.8183793035798,0.08629254494868123,1934
