Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
23,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 12)",10336.524942978314,10381.584151991126,9.014197511895214,2092
23,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 7)",10370.980041796061,10416.077916906377,8.914848023006693,2092
23,Error_Rate_%,ARIMA,"(0, 0, 0)",,12112.179739486168,12123.471491136537,19.10541412534411,2092
23,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11897.724830973406,11914.591354757858,20.704808502514183,2092
23,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",12015.40289393888,12032.304454617926,20.005126540846753,2092
23,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",12063.707552691587,12080.623592163216,19.71998807595901,2092
24,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,24956.064480250505,24967.249212507544,17161.51696566968,1984
24,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24431.269596153965,24453.536910070798,18487.915646323978,1984
24,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24684.25815790286,24706.574829772442,18007.330778252377,1984
24,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24790.729568201627,24813.066627475182,17840.891597936043,1984
24,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,728.530210400585,767.6803024154988,0.08393290629062512,1984
24,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",816.6042012998815,861.1388291335481,0.09652156948977,1984
24,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 12)",786.7562313166827,831.3895750558513,0.09038936222702319,1984
24,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 7)",767.3874436050684,812.0615621521808,0.08915342444887732,1984
24,Efficiency_Status,ARIMA,"(2, 0, 2)",,2542.015235164495,2575.572456891564,0.20957091965682387,1984
24,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",2568.6473737158626,2607.615173070321,0.2590375112008338,1984
24,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",2555.79757407525,2594.8517498470223,0.23874148115771388,1984
24,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",2542.2475140558463,2581.33736778457,0.2266887974385001,1984
24,Quality_Control_Defect_Rate_%,ARIMA,"(1, 0, 2)",,9809.45151734542,9837.415868784645,8.177265706127756,1984
24,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 2)","(1, 1, 1, 24)",9652.91777808206,9686.318748957308,8.767384534447164,1984
24,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 2)","(1, 1, 1, 12)",9731.823383552899,9765.298391357275,8.512616485771188,1984
24,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 2)","(1, 1, 1, 7)",9764.11692423886,9797.622513149196,8.371581811025893,1984
24,Error_Rate_%,ARIMA,"(2, 0, 3)",,11452.761788844018,11491.911880858932,18.68338560288247,1984
24,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",11263.59701993921,11308.12750805739,20.956701341874904,1984
24,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 12)",11355.266546048877,11399.895800853636,20.127472405594062,1984
24,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 7)",11391.105093557519,11435.775143963176,19.51871498747617,1984
22,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,25510.23105440733,25521.4626365514,16804.69451426443,2031
22,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24969.700397530127,24992.063806024882,18159.73047018894,2031
22,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",25243.141392097496,25265.552993946316,17511.721994010724,2031
22,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",25361.758942984685,25384.1904552778,17335.210546442755,2031
22,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,674.0901942935659,707.7878956630482,0.0811151466709659,2031
22,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",745.5815644486609,784.7175293144809,0.09190812278884565,2031
22,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",722.6685664040499,761.8888696394832,0.088349980139325,2031
22,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",703.5457642631884,742.8009107761379,0.08565490558907568,2031
22,Efficiency_Status,ARIMA,"(0, 0, 0)",,2504.412468639839,2515.6450357629997,0.20053765359312198,2031
22,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2534.0141786987833,2550.7897638434533,0.23280418809129286,2031
22,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2532.5218811332134,2549.333575038779,0.21768878659130542,2031
22,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2523.363359005708,2540.1899708932815,0.21230698018894367,2031
22,Quality_Control_Defect_Rate_%,ARIMA,"(3, 0, 3)",,10054.234749586827,10099.16501807947,8.204227706573016,2031
22,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9887.05920811969,9937.372330630113,9.409481830916663,2031
22,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",9979.557011416913,10029.978623437906,8.878323899106876,2031
22,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",10012.1427781866,10062.60921101736,8.572825567951856,2031
22,Error_Rate_%,ARIMA,"(2, 1, 3)",,11704.1053891878,11737.800135620015,18.656330173952362,2031
22,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11507.515303104616,11552.234035202076,20.639820708594897,2031
22,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",11615.740907476084,11660.556123155086,19.59795093261578,2031
22,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",11651.8365456656,11696.691621915355,19.50173528483377,2031
30,Production_Speed_units_per_hr,ARIMA,"(2, 1, 3)",,26063.97623651891,26097.796749193523,16807.686100000956,2074
30,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",25940.231289074305,25985.122070813533,18526.61772718812,2074
30,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",25807.409770913397,25852.39499546121,17758.009263731616,2074
30,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",25898.5759560359,25943.60020505134,17586.69959077144,2074
30,Predictive_Maintenance_Score,ARIMA,"(1, 0, 0)",,701.4684005623392,718.3801037287076,0.08187599914104454,2074
30,Predictive_Maintenance_Score,SARIMA,"(1, 0, 0)","(1, 1, 1, 24)",785.0099637766688,807.4632636948313,0.08983754248066626,2074
30,Predictive_Maintenance_Score,SARIMA,"(1, 0, 0)","(1, 1, 1, 12)",764.3707385718455,786.8711671648011,0.08627180851655443,2074
30,Predictive_Maintenance_Score,SARIMA,"(1, 0, 0)","(1, 1, 1, 7)",743.0383656202761,765.5582684483873,0.08460029459277343,2074
30,Efficiency_Status,ARIMA,"(3, 0, 3)",,2350.1766178854773,2395.274492995793,0.18042149540626745,2074
30,Efficiency_Status,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",2397.7615426005805,2448.2681241968044,0.22272331040609206,2074
30,Efficiency_Status,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",2382.237711487954,2432.8504890065583,0.2045700347113309,2074
30,Efficiency_Status,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",2377.9459162471544,2428.60257488633,0.19487574605414626,2074
30,Quality_Control_Defect_Rate_%,ARIMA,"(1, 0, 1)",,10355.131243337533,10377.680180892692,8.594249394141926,2074
30,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",10211.586935544048,10239.651090696085,9.190310495959212,2074
30,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",10294.005004471212,10322.128099402009,9.054057703235038,2074
30,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",10309.90602123779,10338.05347081976,8.792087563704708,2074
30,Error_Rate_%,ARIMA,"(0, 0, 0)",,11868.116098497252,11879.390567274831,17.859330109928564,2074
30,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11679.855340242848,11696.69531518147,19.490817634279853,2074
30,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",11767.348593137549,11784.223914582266,18.493917434703036,2074
30,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",11825.52777052858,11842.417697649664,18.289433811809154,2074
25,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,25093.843650840176,25105.04245350701,16755.26055294692,1998
25,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24559.885728516085,24582.181908537572,18137.612704891813,1998
25,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24828.82672441782,24851.171909646433,17469.27455499534,1998
25,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24935.686859929378,24958.05228811617,17256.140638718938,1998
25,Predictive_Maintenance_Score,ARIMA,"(3, 0, 3)",,723.1026136353805,767.9018293090485,0.08340958371530807,1998
25,Predictive_Maintenance_Score,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",801.95855295446,852.1203343191735,0.09270432978221402,1998
25,Predictive_Maintenance_Score,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",785.3721879637151,835.6442873593033,0.08984168421699332,1998
25,Predictive_Maintenance_Score,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",763.8295531771735,814.1472222903707,0.08631359019102527,1998
25,Efficiency_Status,ARIMA,"(2, 1, 3)",,2378.3399339250727,2411.936341925568,0.19163580256188611,1998
25,Efficiency_Status,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",2428.801620483605,2473.385758532025,0.20572743206933491,1998
25,Efficiency_Status,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",2419.837731998463,2464.519980627576,0.19920407443341795,1998
25,Efficiency_Status,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",2402.882067007502,2447.6048425723225,0.19503663635228796,1998
25,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,9889.080691479212,9900.280495397628,8.245031422993492,1998
25,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9732.052028658281,9748.777243756804,9.096301718488887,1998
25,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9806.480062021708,9823.241993539776,8.758073046194399,1998
25,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",9853.463114638009,9870.240213023568,8.608912426667462,1998
25,Error_Rate_%,ARIMA,"(2, 1, 3)",,11553.740234358333,11587.336642358827,18.965885883451293,1998
25,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11365.445402051637,11410.029540100057,20.53786423024279,1998
25,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",11472.24904801109,11516.931296640203,19.996319362900326,1998
25,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",11507.406279043835,11552.129054608655,19.66833674619202,1998
27,Production_Speed_units_per_hr,ARIMA,"(2, 1, 2)",,24625.637258347168,24653.53054260014,17226.150425500367,1957
27,Production_Speed_units_per_hr,SARIMA,"(2, 1, 2)","(1, 1, 1, 24)",24075.79056054767,24114.656221560595,18440.894497229034,1957
27,Production_Speed_units_per_hr,SARIMA,"(2, 1, 2)","(1, 1, 1, 12)",24594.19687197276,24633.1501710631,18438.207374199865,1957
27,Production_Speed_units_per_hr,SARIMA,"(2, 1, 2)","(1, 1, 1, 7)",24895.493745358013,24934.48323894471,17888.510509133725,1957
27,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,713.4685179684512,724.6268539032434,0.08413366944351819,1957
27,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",801.7286873865626,818.3901199425873,0.09389363234294797,1957
27,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",763.1697302335608,779.8686632778782,0.08917205260631357,1957
27,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",749.6316411930954,766.3460621396492,0.08814800909385907,1957
27,Efficiency_Status,ARIMA,"(1, 0, 3)",,2418.2572138782634,2451.73222168264,0.20023517837076188,1957
27,Efficiency_Status,SARIMA,"(1, 0, 3)","(1, 1, 1, 24)",2428.364228865397,2467.2298898783224,0.21779885525467368,1957
