Machine_ID,Model,RMSE,MAPE,loss,mae,val_loss,val_mae,learning_rate
29,TCN,0.3407412271027516,17.05373252467494,0.014486182481050491,0.09475778043270111,0.12705563008785248,0.29643529653549194,0.00025
30,LSTM,0.28855123639363756,5845046203855.53,0.08132263273000717,0.24672846496105194,0.08444300293922424,0.24955041706562042,0.00025
30,GRU,0.29012527052756476,5918818929066.061,0.08269375562667847,0.24870596826076508,0.08556654304265976,0.250031441450119,0.00025
30,TCN,0.3388581194971291,9957431017713.479,0.03554675728082657,0.15365591645240784,0.1258895844221115,0.2931613326072693,0.00025
31,LSTM,0.2939668808398379,3.017666227602043,0.08275625854730606,0.24801789224147797,0.08664576709270477,0.25506651401519775,0.00025
31,GRU,0.2943618623305326,3.0100616094847354,0.08057087659835815,0.24500317871570587,0.08687207102775574,0.255136102437973,1.5625e-05
31,TCN,0.3190478925341763,3.403898267071341,0.024198949337005615,0.12620501220226288,0.11090043187141418,0.27936220169067383,0.00025
32,LSTM,0.2941583848231665,2.2407105931684543,0.0844736322760582,0.25162917375564575,0.08783669024705887,0.25841331481933594,0.00025
32,GRU,0.29525338847958454,2.295572868342329,0.08307524025440216,0.24792492389678955,0.08875250816345215,0.25953832268714905,0.00025
32,TCN,0.32127898147831235,2.08730705317739,0.02056087926030159,0.11533920466899872,0.11165808886289597,0.27898767590522766,0.00025
33,LSTM,0.2869930189409353,7.81980910594024,0.08090410381555557,0.24672648310661316,0.08358342945575714,0.2498808354139328,0.00025
33,GRU,0.2872601840723512,7.479260903309596,0.07971329241991043,0.24466060101985931,0.08315183967351913,0.24897195398807526,0.00025
33,TCN,0.3407519332269405,7.077928229164578,0.026012346148490906,0.12923380732536316,0.1314503401517868,0.2983812689781189,0.00025
34,LSTM,0.29470668130381145,4.587516198419977,0.08291467279195786,0.2495799958705902,0.08989467471837997,0.2564258277416229,0.00025
34,GRU,0.29524846493878065,4.599958977053996,0.0819491595029831,0.24719305336475372,0.09122691303491592,0.25697997212409973,0.00025
34,TCN,0.356448759442209,5.02124802259414,0.01691053993999958,0.10310620814561844,0.14730171859264374,0.3176518678665161,0.00025
35,LSTM,0.3025734682357525,4.842047127298404,0.08337826281785965,0.25078439712524414,0.09236904978752136,0.2650357186794281,0.00025
35,GRU,0.3029035316138883,4.802002085556,0.08240224421024323,0.24860072135925293,0.09235034137964249,0.26439210772514343,0.000125
35,TCN,0.3266190037274911,5.207437054258223,0.024298731237649918,0.12590539455413818,0.12366385012865067,0.29176580905914307,0.00025
36,LSTM,0.2993464561314401,6.601571016379556,0.07654677331447601,0.2372065633535385,0.09139733761548996,0.26155734062194824,0.00025
36,GRU,0.29954125800490533,6.721093755027417,0.07356176525354385,0.23168958723545074,0.09139516949653625,0.26188966631889343,0.00025
36,TCN,0.3175786928932121,6.898194853002556,0.023502158001065254,0.12388797104358673,0.12078742682933807,0.295938104391098,0.00025
37,LSTM,0.2771905139525971,2.0292422423921628,0.08380848914384842,0.2516806423664093,0.07865314185619354,0.24169303476810455,0.000125
37,GRU,0.2778062492424597,1.9733866466670886,0.08447497338056564,0.252230167388916,0.07844043523073196,0.24096320569515228,0.00025
37,TCN,0.32978063884223024,2.2058371950159894,0.024618463590741158,0.12688031792640686,0.11653756350278854,0.28517377376556396,0.00025
38,LSTM,0.2810110113125342,2.788630113930933,0.08190342038869858,0.24622592329978943,0.0795527845621109,0.24338994920253754,6.25e-05
38,GRU,0.28185992927880615,2.7273221917954014,0.08223026245832443,0.2465648502111435,0.0800408199429512,0.24264268577098846,0.00025
38,TCN,0.31968834878121194,2.9493316820725206,0.015470004640519619,0.09887237846851349,0.1205204576253891,0.28680387139320374,0.00025
39,LSTM,0.28607439247650485,2.08855791352006,0.0822303295135498,0.2480819970369339,0.08261854946613312,0.2462153136730194,0.00025
39,GRU,0.28728152035760224,2.105395815647222,0.08258791267871857,0.2476159930229187,0.08312094956636429,0.24640174210071564,0.00025
39,TCN,0.34412754457317424,2.485785446801527,0.0028763741720467806,0.041082799434661865,0.12960435450077057,0.29205092787742615,0.00025
40,LSTM,0.29415778672648885,3.9934832341132127,0.08029796928167343,0.24274253845214844,0.0873691737651825,0.2532302141189575,0.00025
40,GRU,0.2951929925188665,4.158559051231986,0.08041997253894806,0.2427586317062378,0.09051914513111115,0.2610718607902527,0.00025
40,TCN,0.3191140504658746,3.638707355210857,0.010913453064858913,0.08359277993440628,0.11933567374944687,0.28961169719696045,0.00025
41,LSTM,0.29082455070451335,4.87825724903282,0.08307191729545593,0.25006890296936035,0.08565074950456619,0.2527168393135071,0.000125
41,GRU,0.2926238070555661,4.685348200448455,0.08425137400627136,0.2513568699359894,0.0863226056098938,0.25463372468948364,0.00025
41,TCN,0.3307907305932443,5.045984473622968,0.013835255056619644,0.09206226468086243,0.1272672712802887,0.29270070791244507,0.00025
42,LSTM,0.2974233002137109,9.861956005347961,0.0830465778708458,0.24908588826656342,0.08882638812065125,0.258966326713562,6.25e-05
42,GRU,0.2977065119002434,10.17399704616327,0.08331888914108276,0.24939857423305511,0.08898520469665527,0.25858283042907715,0.000125
42,TCN,0.32860469014485066,10.796155429094677,0.02476356364786625,0.12551629543304443,0.12475521862506866,0.29397857189178467,0.00025
43,LSTM,0.28193748068895,1.8252430396040846,0.08479145914316177,0.252957284450531,0.08057048171758652,0.24428564310073853,3.125e-05
43,GRU,0.28340588061026356,1.914984348410133,0.08337971568107605,0.2508552372455597,0.0822361558675766,0.2458799034357071,0.000125
43,TCN,0.34926227636081664,2.0663667740909673,0.017841609194874763,0.10603408515453339,0.1373586654663086,0.304800420999527,0.00025
44,LSTM,0.2879481725897376,3.31695913930483,0.08378306776285172,0.25144103169441223,0.08402813971042633,0.24961191415786743,0.000125
44,GRU,0.28771361634315756,3.295542888651035,0.08380169421434402,0.25055354833602905,0.08400962501764297,0.24981071054935455,0.00025
44,TCN,0.31479910190357163,3.2208603338356108,0.02788849174976349,0.13530400395393372,0.11393959075212479,0.2808540165424347,0.00025
45,LSTM,0.2920822162064829,2.5327090446182026,0.08316592127084732,0.24869894981384277,0.09009421616792679,0.25694894790649414,0.00025
45,GRU,0.29408516643135485,2.5121806089941923,0.08224315196275711,0.24673379957675934,0.08758411556482315,0.2529761791229248,0.000125
45,TCN,0.3601417310496601,2.799505227470528,0.03420574218034744,0.15024374425411224,0.1431807577610016,0.3200593888759613,0.00025
46,LSTM,0.29414970202348867,2.7673087751912524,0.08722363412380219,0.2565052807331085,0.08740044385194778,0.25665366649627686,0.00025
46,GRU,0.29591434483408074,2.6992792688495206,0.0860564261674881,0.2546548545360565,0.08844465017318726,0.2576601505279541,0.00025
46,TCN,0.34524276757441075,2.626711804778813,0.019093399867415428,0.1082364171743393,0.14453740417957306,0.3139331042766571,0.00025
47,LSTM,0.297125764745671,2.9191777178543084,0.08328165113925934,0.24909541010856628,0.08855260163545609,0.2601683437824249,0.00025
47,GRU,0.2980272493341098,2.887008322476793,0.08317812532186508,0.24856576323509216,0.08940548449754715,0.2593877911567688,0.00025
47,TCN,0.34009521869235115,3.0469602154952766,0.02392556704580784,0.12368984520435333,0.13416118919849396,0.30360230803489685,0.00025
48,LSTM,0.2922268897631844,3.564618968764431,0.084135040640831,0.25226521492004395,0.08615394681692123,0.254690557718277,0.00025
48,GRU,0.29543298123103057,3.5894281987185526,0.08213542401790619,0.2490186095237732,0.08864174783229828,0.25789874792099,0.000125
48,TCN,0.3137353323914642,2.858224141801341,0.041967131197452545,0.16872702538967133,0.10970919579267502,0.27675461769104004,0.00025
49,LSTM,0.29946514201451546,3.0261465442618194,0.08497925102710724,0.2526925504207611,0.09045915305614471,0.2644840180873871,0.00025
49,GRU,0.29998652577660206,3.013375868902528,0.08497552573680878,0.2523368000984192,0.09071065485477448,0.2640496790409088,0.00025
49,TCN,0.3325311745907953,3.134901750371422,0.026351487264037132,0.1307138055562973,0.12346667796373367,0.2929219603538513,0.00025
50,LSTM,0.2872769686632475,2.913444263493618,0.08293207734823227,0.25019922852516174,0.08400189131498337,0.25400084257125854,0.00025
50,GRU,0.2886558594828387,2.8908405380207136,0.08112412691116333,0.24823233485221863,0.08411727845668793,0.2527576982975006,6.25e-05
50,TCN,0.31458755947117834,2.625703751610918,0.021464865654706955,0.11724671721458435,0.11637558043003082,0.28507116436958313,0.00025
