Machine_ID,Model,RMSE,MAE,MAPE,SMAPE,WAPE,R2,loss,mae,val_loss,val_mae,learning_rate,model_file,Window
6,LSTM,0.2948968279621561,0.2555957256704562,4.748630661038137,58.39785989605188,50.33672813977981,-0.0054876087044446,0.0818055421113967,0.2466065436601638,0.0879221856594085,0.2563508152961731,0.00025,saved_models/model_LSTM_machine_6.h5,20
6,GRU,0.2951626612037657,0.2553469614391742,4.752954794329094,58.28460098173876,50.28773679828495,-0.0073012091204742,0.0818791165947914,0.2463174611330032,0.088927611708641,0.2579021453857422,0.00025,saved_models/model_GRU_machine_6.h5,20
6,TCN,0.3225579678119792,0.2666464212929164,4.847289486264837,60.26973890913367,52.51303942137152,-0.2029624444021838,0.0281138736754655,0.1367096602916717,0.1158690899610519,0.2769128680229187,0.00025,saved_models/model_TCN_machine_6.h5,20
7,LSTM,0.2997017528661607,0.2628776122987283,2.477777271035594,60.898471888034,52.18316454908735,-0.0169522402445385,0.0834444835782051,0.2519067227840423,0.0900468826293945,0.2629674673080444,0.00025,saved_models/model_LSTM_machine_7.h5,20
7,GRU,0.3004586720927022,0.2628721284202063,2.5445108644913463,60.58790437290874,52.182075958344406,-0.0220955050221047,0.082288846373558,0.2489907443523407,0.0926386564970016,0.2659810483455658,0.00025,saved_models/model_GRU_machine_7.h5,20
7,TCN,0.3366851760952026,0.281683886895733,2.178941795667208,66.63386327364876,55.91635016831616,-0.2834234844431844,0.0187888853251934,0.1092150211334228,0.1318954229354858,0.302585631608963,0.00025,saved_models/model_TCN_machine_7.h5,20
8,LSTM,0.2953535212150999,0.252972078205209,3.6123392079850354,57.81396281533383,49.57996336972097,0.0032023588651465,0.0904378816485405,0.2597953081130981,0.0902254804968833,0.2564185559749603,0.00025,saved_models/model_LSTM_machine_8.h5,20
8,GRU,0.294326906995995,0.2515911293567003,3.813768145475618,57.16069041506279,49.30931139180197,0.0101198193108259,0.0877629369497299,0.2559317648410797,0.0877906531095504,0.2531132102012634,0.000125,saved_models/model_GRU_machine_8.h5,20
8,TCN,0.3246936510166971,0.2767811230086875,3.6081244395543424,62.17195466902885,54.24629483839373,-0.2046760853411784,0.0397900305688381,0.1643230617046356,0.1168172508478164,0.2866682708263397,0.00025,saved_models/model_TCN_machine_8.h5,20
9,LSTM,0.2921742985580237,0.2531550638924802,3.509434297217175,59.12264253475986,51.37532722844076,-0.004307011034776,0.0808047652244567,0.2440342754125595,0.0863511189818382,0.2547903656959533,0.00025,saved_models/model_LSTM_machine_9.h5,20
9,GRU,0.2939690994804139,0.25484577255033,3.546471306287337,59.28978547734025,51.71843990100368,-0.0166836475394429,0.0808019787073135,0.2434658706188202,0.0874713137745857,0.256416767835617,0.00025,saved_models/model_GRU_machine_9.h5,20
9,TCN,0.3408816861556284,0.2850479562516521,4.181043798551035,63.73121630326498,57.84767566192813,-0.3670670418805395,0.0092789940536022,0.0750446170568466,0.1317378431558609,0.2984055578708648,0.00025,saved_models/model_TCN_machine_9.h5,20
10,LSTM,0.2842837495615175,0.2433133334601342,3.3605724653157,56.05292889024802,48.44502097954757,0.0035414868441583,0.0826163068413734,0.2481401115655899,0.0815388038754463,0.2448091059923172,0.000125,saved_models/model_LSTM_machine_10.h5,20
10,GRU,0.2832942796836525,0.241326461290735,3.505915406002665,55.3928488718051,48.049423818629975,0.0104659053018894,0.0818413197994232,0.2469791620969772,0.081445887684822,0.243727758526802,0.00025,saved_models/model_GRU_machine_10.h5,20
10,TCN,0.3135670667000224,0.2614475158286193,3.078659321158601,60.22036234756952,52.055636282848,-0.2123165631612189,0.0288119632750749,0.1376124173402786,0.1184247434139251,0.2851733565330505,0.00025,saved_models/model_TCN_machine_10.h5,20
11,LSTM,0.2985825891520512,0.259901554446991,5.785805014958372,60.72652219403112,52.50744757689653,0.0083937920335908,0.0815395414829254,0.2465817779302597,0.0904346704483032,0.2614966630935669,0.00025,saved_models/model_LSTM_machine_11.h5,20
11,GRU,0.2983786951672731,0.2592784177773742,5.6876051940995245,60.93781346679245,52.38155638673893,0.0097476118202632,0.081570491194725,0.2455109655857086,0.089452750980854,0.2595948874950409,0.00025,saved_models/model_GRU_machine_11.h5,20
11,TCN,0.346174980889559,0.2899671826525479,4.818306209426384,67.09527018225853,58.58155282889772,-0.3329124713090621,0.0225575286895036,0.1210967525839805,0.1325652301311493,0.3006419241428375,0.00025,saved_models/model_TCN_machine_11.h5,20
12,LSTM,0.3061920455471358,0.2694407442822646,6.079719699330883,63.0070743756055,53.92755890456448,-0.0043365685346419,0.0854614526033401,0.2529022991657257,0.0941708162426948,0.269532561302185,0.00025,saved_models/model_LSTM_machine_12.h5,20
12,GRU,0.3071423687396177,0.2693240890253099,5.946909904264089,63.11872686197422,53.90421079046352,-0.0105805287850311,0.0858267620205879,0.2528475224971771,0.0953967571258544,0.2707502245903015,0.00025,saved_models/model_GRU_machine_12.h5,20
12,TCN,0.3484816190726942,0.2918360786046715,5.080749542419143,69.158502756492,58.4099014473605,-0.3009218838144847,0.0175464730709791,0.104692131280899,0.1419538855552673,0.3133381009101867,0.00025,saved_models/model_TCN_machine_12.h5,20
13,LSTM,0.279576521214867,0.2435846110054841,1.5559381764134153,55.20363707794837,48.92894379981869,-0.0085213044214051,0.0838603600859642,0.2511647343635559,0.0784055665135383,0.2441175132989883,0.00025,saved_models/model_LSTM_machine_13.h5,20
13,GRU,0.2818468695381625,0.2450237338698344,1.6047281025527502,55.20900422823421,49.21802101803936,-0.0249675465338272,0.0841095447540283,0.2504258155822754,0.0798218920826911,0.2464825063943863,0.00025,saved_models/model_GRU_machine_13.h5,20
13,TCN,0.3167147627187597,0.2683511151074808,1.5327078269361536,61.61084810151163,53.903801950021325,-0.294256330759908,0.0325403586030006,0.1454700231552124,0.1121066287159919,0.2774162590503692,0.00025,saved_models/model_TCN_machine_13.h5,20
14,LSTM,0.2972839575238045,0.2612160429450007,2.67463425019362,61.52156219694066,54.21151337249818,-0.0028349391114392,0.0816121995449066,0.2466304302215576,0.0897524952888488,0.2650034725666046,0.00025,saved_models/model_LSTM_machine_14.h5,20
14,GRU,0.2982050558887285,0.261374723485841,2.733756582407404,61.388869000278,54.24444516399437,-0.0090588916694518,0.08119598031044,0.2455840706825256,0.0905755162239074,0.2600452601909637,0.00025,saved_models/model_GRU_machine_14.h5,20
14,TCN,0.3101858859986737,0.2682827099544473,2.552950699676124,63.10954041468408,55.67809524382018,-0.0917685369288885,0.0588292144238948,0.2032782882452011,0.1012404188513755,0.2750641107559204,0.00025,saved_models/model_TCN_machine_14.h5,20
15,LSTM,0.2875798969224823,0.249054264493238,4.12917800824678,54.50692110057488,47.301862043427406,-0.0020301077196305,0.0801391899585723,0.2435092777013778,0.0832603201270103,0.2501417398452759,6.25e-05,saved_models/model_LSTM_machine_15.h5,20
15,GRU,0.2851604695021419,0.2459045310739057,3.994032803262068,54.07762338763212,46.70364600413179,0.0147592512525975,0.075452946126461,0.235421746969223,0.0816799774765968,0.2464555650949478,6.25e-05,saved_models/model_GRU_machine_15.h5,20
